14:46:56 [ultranest] [DEBUG] ReactiveNestedSampler: dims=3+0, resume=False, log_dir=/home/orion51/Desktop/Research/spectral_fitting/FGL_spectral_fitting/Individual_sources/2CXOJ150234.5+015205/powerlaw_out_, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
14:48:23 [ultranest] [DEBUG] iteration=3551, ncalls=13064, regioncalls=507880, ndraw=40, logz=-461.27, remainder_fraction=20.5981%, Lmin=-452.40, Lmax=-452.11
14:48:23 [ultranest] [DEBUG] iteration=3560, ncalls=13082, regioncalls=508600, ndraw=40, logz=-461.27, remainder_fraction=20.1179%, Lmin=-452.39, Lmax=-452.11
14:48:23 [ultranest] [DEBUG] iteration=3570, ncalls=13098, regioncalls=509240, ndraw=40, logz=-461.26, remainder_fraction=19.5984%, Lmin=-452.38, Lmax=-452.11
14:48:23 [ultranest] [DEBUG] iteration=3579, ncalls=13115, regioncalls=509920, ndraw=40, logz=-461.25, remainder_fraction=19.1617%, Lmin=-452.38, Lmax=-452.11
14:48:23 [ultranest] [DEBUG] iteration=3587, ncalls=13132, regioncalls=510600, ndraw=40, logz=-461.25, remainder_fraction=18.7576%, Lmin=-452.38, Lmax=-452.11
14:48:23 [ultranest] [DEBUG] iteration=3594, ncalls=13150, regioncalls=511320, ndraw=40, logz=-461.24, remainder_fraction=18.4396%, Lmin=-452.37, Lmax=-452.11
14:48:23 [ultranest] [DEBUG] iteration=3598, ncalls=13167, regioncalls=512000, ndraw=40, logz=-461.24, remainder_fraction=18.2546%, Lmin=-452.37, Lmax=-452.11
14:48:23 [ultranest] [DEBUG] iteration=3600, ncalls=13174, regioncalls=512280, ndraw=40, logz=-461.24, remainder_fraction=18.1616%, Lmin=-452.36, Lmax=-452.11
14:48:24 [ultranest] [DEBUG] iteration=3605, ncalls=13188, regioncalls=512840, ndraw=40, logz=-461.24, remainder_fraction=17.9288%, Lmin=-452.36, Lmax=-452.11
14:48:24 [ultranest] [DEBUG] iteration=3608, ncalls=13205, regioncalls=513520, ndraw=40, logz=-461.24, remainder_fraction=17.7888%, Lmin=-452.36, Lmax=-452.11
14:48:24 [ultranest] [DEBUG] iteration=3613, ncalls=13224, regioncalls=514280, ndraw=40, logz=-461.23, remainder_fraction=17.5643%, Lmin=-452.36, Lmax=-452.11
14:48:24 [ultranest] [DEBUG] iteration=3621, ncalls=13241, regioncalls=514960, ndraw=40, logz=-461.23, remainder_fraction=17.1881%, Lmin=-452.35, Lmax=-452.11
14:48:24 [ultranest] [DEBUG] iteration=3628, ncalls=13259, regioncalls=515680, ndraw=40, logz=-461.23, remainder_fraction=16.8802%, Lmin=-452.35, Lmax=-452.11
14:48:24 [ultranest] [DEBUG] iteration=3635, ncalls=13275, regioncalls=516320, ndraw=40, logz=-461.22, remainder_fraction=16.5692%, Lmin=-452.35, Lmax=-452.11
14:48:24 [ultranest] [DEBUG] iteration=3640, ncalls=13288, regioncalls=516840, ndraw=40, logz=-461.22, remainder_fraction=16.3475%, Lmin=-452.35, Lmax=-452.11
14:48:24 [ultranest] [DEBUG] iteration=3644, ncalls=13303, regioncalls=517440, ndraw=40, logz=-461.22, remainder_fraction=16.1772%, Lmin=-452.34, Lmax=-452.11
14:48:24 [ultranest] [DEBUG] iteration=3650, ncalls=13320, regioncalls=518120, ndraw=40, logz=-461.21, remainder_fraction=15.9142%, Lmin=-452.34, Lmax=-452.11
14:48:25 [ultranest] [DEBUG] iteration=3657, ncalls=13338, regioncalls=518840, ndraw=40, logz=-461.21, remainder_fraction=15.6166%, Lmin=-452.33, Lmax=-452.11
14:48:25 [ultranest] [DEBUG] iteration=3663, ncalls=13355, regioncalls=519520, ndraw=40, logz=-461.21, remainder_fraction=15.3719%, Lmin=-452.33, Lmax=-452.11
14:48:25 [ultranest] [DEBUG] iteration=3671, ncalls=13371, regioncalls=520160, ndraw=40, logz=-461.20, remainder_fraction=15.0465%, Lmin=-452.33, Lmax=-452.11
14:48:25 [ultranest] [DEBUG] iteration=3679, ncalls=13387, regioncalls=520800, ndraw=40, logz=-461.20, remainder_fraction=14.7233%, Lmin=-452.32, Lmax=-452.11
14:48:25 [ultranest] [DEBUG] iteration=3680, ncalls=13390, regioncalls=520920, ndraw=40, logz=-461.20, remainder_fraction=14.6825%, Lmin=-452.32, Lmax=-452.11
14:48:25 [ultranest] [DEBUG] iteration=3683, ncalls=13407, regioncalls=521600, ndraw=40, logz=-461.20, remainder_fraction=14.5617%, Lmin=-452.32, Lmax=-452.11
14:48:25 [ultranest] [DEBUG] iteration=3689, ncalls=13424, regioncalls=522280, ndraw=40, logz=-461.20, remainder_fraction=14.3259%, Lmin=-452.31, Lmax=-452.11
14:48:25 [ultranest] [DEBUG] iteration=3698, ncalls=13441, regioncalls=522960, ndraw=40, logz=-461.19, remainder_fraction=13.9855%, Lmin=-452.31, Lmax=-452.11
14:48:25 [ultranest] [DEBUG] iteration=3703, ncalls=13459, regioncalls=523680, ndraw=40, logz=-461.19, remainder_fraction=13.7975%, Lmin=-452.30, Lmax=-452.11
14:48:25 [ultranest] [DEBUG] iteration=3707, ncalls=13481, regioncalls=524560, ndraw=40, logz=-461.19, remainder_fraction=13.6424%, Lmin=-452.30, Lmax=-452.11
14:48:26 [ultranest] [DEBUG] iteration=3711, ncalls=13499, regioncalls=525280, ndraw=40, logz=-461.19, remainder_fraction=13.4965%, Lmin=-452.30, Lmax=-452.11
14:48:26 [ultranest] [DEBUG] iteration=3718, ncalls=13520, regioncalls=526120, ndraw=40, logz=-461.18, remainder_fraction=13.2443%, Lmin=-452.30, Lmax=-452.11
14:48:26 [ultranest] [DEBUG] iteration=3720, ncalls=13524, regioncalls=526280, ndraw=40, logz=-461.18, remainder_fraction=13.1720%, Lmin=-452.30, Lmax=-452.11
14:48:26 [ultranest] [DEBUG] iteration=3727, ncalls=13541, regioncalls=526960, ndraw=40, logz=-461.18, remainder_fraction=12.9366%, Lmin=-452.29, Lmax=-452.11
14:48:26 [ultranest] [DEBUG] iteration=3734, ncalls=13557, regioncalls=527600, ndraw=40, logz=-461.18, remainder_fraction=12.6840%, Lmin=-452.29, Lmax=-452.11
14:48:26 [ultranest] [DEBUG] iteration=3743, ncalls=13573, regioncalls=528240, ndraw=40, logz=-461.17, remainder_fraction=12.3791%, Lmin=-452.28, Lmax=-452.11
14:48:26 [ultranest] [DEBUG] iteration=3748, ncalls=13590, regioncalls=528920, ndraw=40, logz=-461.17, remainder_fraction=12.2096%, Lmin=-452.28, Lmax=-452.11
14:48:26 [ultranest] [DEBUG] iteration=3754, ncalls=13601, regioncalls=529480, ndraw=40, logz=-461.17, remainder_fraction=12.0046%, Lmin=-452.28, Lmax=-452.11
14:48:26 [ultranest] [DEBUG] iteration=3760, ncalls=13614, regioncalls=530000, ndraw=40, logz=-461.17, remainder_fraction=11.8057%, Lmin=-452.28, Lmax=-452.11
14:48:26 [ultranest] [DEBUG] iteration=3769, ncalls=13631, regioncalls=530680, ndraw=40, logz=-461.16, remainder_fraction=11.5180%, Lmin=-452.27, Lmax=-452.11
14:48:27 [ultranest] [DEBUG] iteration=3777, ncalls=13647, regioncalls=531320, ndraw=40, logz=-461.16, remainder_fraction=11.2700%, Lmin=-452.27, Lmax=-452.11
14:48:27 [ultranest] [DEBUG] iteration=3783, ncalls=13663, regioncalls=531960, ndraw=40, logz=-461.16, remainder_fraction=11.0889%, Lmin=-452.27, Lmax=-452.11
14:48:27 [ultranest] [DEBUG] iteration=3793, ncalls=13679, regioncalls=532600, ndraw=40, logz=-461.16, remainder_fraction=10.7934%, Lmin=-452.26, Lmax=-452.11
14:48:27 [ultranest] [DEBUG] iteration=3799, ncalls=13697, regioncalls=533320, ndraw=40, logz=-461.15, remainder_fraction=10.6172%, Lmin=-452.26, Lmax=-452.11
14:48:27 [ultranest] [DEBUG] iteration=3800, ncalls=13698, regioncalls=533360, ndraw=40, logz=-461.15, remainder_fraction=10.5880%, Lmin=-452.26, Lmax=-452.11
14:48:27 [ultranest] [DEBUG] iteration=3811, ncalls=13713, regioncalls=533960, ndraw=40, logz=-461.15, remainder_fraction=10.2691%, Lmin=-452.26, Lmax=-452.11
14:48:27 [ultranest] [DEBUG] iteration=3822, ncalls=13728, regioncalls=534560, ndraw=40, logz=-461.15, remainder_fraction=9.9605%, Lmin=-452.25, Lmax=-452.11
14:48:27 [ultranest] [DEBUG] iteration=3827, ncalls=13745, regioncalls=535240, ndraw=40, logz=-461.14, remainder_fraction=9.8234%, Lmin=-452.25, Lmax=-452.11
14:48:27 [ultranest] [DEBUG] iteration=3834, ncalls=13762, regioncalls=535920, ndraw=40, logz=-461.14, remainder_fraction=9.6320%, Lmin=-452.25, Lmax=-452.11
14:48:27 [ultranest] [DEBUG] iteration=3840, ncalls=13776, regioncalls=536480, ndraw=40, logz=-461.14, remainder_fraction=9.4735%, Lmin=-452.25, Lmax=-452.11
14:48:27 [ultranest] [DEBUG] iteration=3849, ncalls=13794, regioncalls=537200, ndraw=40, logz=-461.14, remainder_fraction=9.2379%, Lmin=-452.24, Lmax=-452.11
14:48:28 [ultranest] [DEBUG] iteration=3858, ncalls=13809, regioncalls=537800, ndraw=40, logz=-461.14, remainder_fraction=9.0062%, Lmin=-452.24, Lmax=-452.11
14:48:28 [ultranest] [DEBUG] iteration=3865, ncalls=13826, regioncalls=538480, ndraw=40, logz=-461.13, remainder_fraction=8.8319%, Lmin=-452.23, Lmax=-452.11
14:48:28 [ultranest] [DEBUG] iteration=3873, ncalls=13845, regioncalls=539240, ndraw=40, logz=-461.13, remainder_fraction=8.6390%, Lmin=-452.23, Lmax=-452.11
14:48:28 [ultranest] [DEBUG] iteration=3878, ncalls=13861, regioncalls=539880, ndraw=40, logz=-461.13, remainder_fraction=8.5181%, Lmin=-452.23, Lmax=-452.11
14:48:28 [ultranest] [DEBUG] iteration=3880, ncalls=13866, regioncalls=540080, ndraw=40, logz=-461.13, remainder_fraction=8.4699%, Lmin=-452.23, Lmax=-452.11
14:48:28 [ultranest] [DEBUG] iteration=3886, ncalls=13883, regioncalls=540760, ndraw=40, logz=-461.13, remainder_fraction=8.3281%, Lmin=-452.23, Lmax=-452.11
14:48:28 [ultranest] [DEBUG] iteration=3893, ncalls=13901, regioncalls=541480, ndraw=40, logz=-461.13, remainder_fraction=8.1648%, Lmin=-452.22, Lmax=-452.11
14:48:28 [ultranest] [DEBUG] iteration=3897, ncalls=13920, regioncalls=542240, ndraw=40, logz=-461.13, remainder_fraction=8.0723%, Lmin=-452.22, Lmax=-452.11
14:48:28 [ultranest] [DEBUG] iteration=3901, ncalls=13940, regioncalls=543040, ndraw=40, logz=-461.12, remainder_fraction=7.9819%, Lmin=-452.22, Lmax=-452.11
14:48:29 [ultranest] [DEBUG] iteration=3908, ncalls=13955, regioncalls=543640, ndraw=40, logz=-461.12, remainder_fraction=7.8263%, Lmin=-452.22, Lmax=-452.11
14:48:29 [ultranest] [DEBUG] iteration=3913, ncalls=13971, regioncalls=544280, ndraw=40, logz=-461.12, remainder_fraction=7.7153%, Lmin=-452.22, Lmax=-452.11
14:48:29 [ultranest] [DEBUG] iteration=3920, ncalls=13981, regioncalls=544680, ndraw=40, logz=-461.12, remainder_fraction=7.5637%, Lmin=-452.22, Lmax=-452.11
14:48:29 [ultranest] [DEBUG] iteration=3927, ncalls=13999, regioncalls=545400, ndraw=40, logz=-461.12, remainder_fraction=7.4173%, Lmin=-452.22, Lmax=-452.11
14:48:29 [ultranest] [DEBUG] iteration=3933, ncalls=14015, regioncalls=546040, ndraw=40, logz=-461.12, remainder_fraction=7.2942%, Lmin=-452.21, Lmax=-452.11
14:48:29 [ultranest] [DEBUG] iteration=3938, ncalls=14033, regioncalls=546760, ndraw=40, logz=-461.12, remainder_fraction=7.1896%, Lmin=-452.21, Lmax=-452.11
14:48:29 [ultranest] [DEBUG] iteration=3944, ncalls=14050, regioncalls=547440, ndraw=40, logz=-461.11, remainder_fraction=7.0668%, Lmin=-452.21, Lmax=-452.11
14:48:29 [ultranest] [DEBUG] iteration=3949, ncalls=14072, regioncalls=548320, ndraw=40, logz=-461.11, remainder_fraction=6.9677%, Lmin=-452.21, Lmax=-452.11
14:48:29 [ultranest] [DEBUG] iteration=3956, ncalls=14088, regioncalls=548960, ndraw=40, logz=-461.11, remainder_fraction=6.8320%, Lmin=-452.21, Lmax=-452.11
14:48:29 [ultranest] [DEBUG] iteration=3960, ncalls=14098, regioncalls=549360, ndraw=40, logz=-461.11, remainder_fraction=6.7567%, Lmin=-452.21, Lmax=-452.11
14:48:29 [ultranest] [INFO] Explored until L=-5e+02  
14:48:29 [ultranest] [INFO] Likelihood function evaluations: 14101
14:48:30 [ultranest] [INFO] Writing samples and results to disk ...
14:48:31 [ultranest] [INFO] Writing samples and results to disk ... done
14:48:31 [ultranest] [DEBUG] did a run_iter pass!
14:48:31 [ultranest] [INFO]   logZ = -461 +- 0.1308
14:48:31 [ultranest] [INFO] Effective samples strategy satisfied (ESS = 1409.5, need >400)
14:48:31 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.45+-0.07 nat, need <0.50 nat)
14:48:31 [ultranest] [INFO] Evidency uncertainty strategy is satisfied (dlogz=0.15, need <0.5)
14:48:31 [ultranest] [INFO]   logZ error budget: single: 0.15 bs:0.13 tail:0.06 total:0.15 required:<0.50
14:48:31 [ultranest] [INFO] done iterating.
14:48:31 [ultranest] [DEBUG] Making corner plot ...
14:48:32 [ultranest] [DEBUG] Making corner plot ... done
14:48:32 [ultranest] [DEBUG] Making run plot ... 
14:48:33 [ultranest] [DEBUG] Making run plot ... done
14:48:33 [ultranest] [DEBUG] Making trace plot ... 
14:48:34 [ultranest] [DEBUG] Making trace plot ... done
